,SFC,OPERATION,Unique concatenate(DESCRIPTION),Unique concatenate(ITEM_GROUP),Unique count(DESCRIPTION),ITEM_NO,QTY,ROUTER,STEP_ID,RESRCE,WORK_CENTER,QTY_STARTED,QTY_COMPLETED,QTY_DONE,QTY_SCRAPPED,QTY_NON_CONFORMED,ELAPSED_TIME,ELAPSED_QUEUE_TIME,PREVIOUS_RESOURCE_BO,SFC_DONE,SHOP_ORDER_BO,DATE_TIME,ITEM_DESCRIPTION,ITEM_TYPE,OPERATION_DESCRIPTION,TYPE,SPECIAL_INSTRUCTION,RESOURCE_DESCRIPTION,SETUP_STATE,SETUP_DESCRIPTION,WORKCENTER_DESCRIPTION,WC_CATEGORY,WC_TYPE,SHOP_ORDER,QTY_ORDERED,QTY_RELEASED,QTY_DONE_SO,CUSTOMER,TRANSFER_SITE,PROCESSING_TIME_SECS,WAITING_TIME_SECS,DESCRIPTION,case:concept:name,concept:name,org:resource,time:timestamp
2,846326326,A012000,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,40,3629,A010205,1,1,0,0,0,8384,87764,"ResourceBO:0001,3862",False,"ShopOrderBO:0001,60840244",28-05-2020 12:20:14,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.384,87.764,Monti2 Ve,A010205,A012000Oberteil dosieren,3629,28-05-2020 12:20:14
3,846326326,A012200,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,50,3630,A010205,1,1,0,0,0,3863,4218,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60840244",28-05-2020 12:21:49,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,3.863,4.218,Monti2 Ve,A010205,A012200Unterteil aufsetzen,3630,28-05-2020 12:21:49
4,846326326,A012300,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,60,3631,A010206,1,1,0,0,0,7712,14083,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60840244",28-05-2020 12:21:56,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,7.712,14.083,Monti2 Ve,A010206,A012300Falz auflegen,3631,28-05-2020 12:21:56
5,846326326,A012500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,70,3760,A010206,1,1,0,0,0,12983,17588,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60840244",28-05-2020 12:22:17,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler vorbördeln,N,,Station 3.11 Vorbördeln Nr. 2,O, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,12.983,17.588,Monti2 Ve,A010206,A012500Zähler vorbördeln,3760,28-05-2020 12:22:17
6,846326326,A012600,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,80,3864,A010206,1,1,0,0,0,10317,3934,"ResourceBO:0001,3760",False,"ShopOrderBO:0001,60840244",28-05-2020 12:22:46,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler fertigbördeln,N,,Station 3.11 Fertigbördeln Nr. 2,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,10.317,3.934,Monti2 Ve,A010206,A012600Zähler fertigbördeln,3864,28-05-2020 12:22:46
7,846326326,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,19187,34339,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",28-05-2020 12:22:59,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,19.187,34.339,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,28-05-2020 12:22:59
8,846326326,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,3,44727,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",28-05-2020 12:23:52,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.003,44.727,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,28-05-2020 12:23:52
9,846326326,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,47185,44944,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",28-05-2020 12:24:36,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,47.185,44.944,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,28-05-2020 12:24:36
10,846326326,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,3,14595,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",28-05-2020 12:26:07,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,14.595,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,28-05-2020 12:26:07
0,846474039,A011350,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,10,4535,A010204,1,1,0,0,0,4084,1848,,False,"ShopOrderBO:0001,60840244",28-05-2020 12:17:26,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Ventil verschrauben,N,,Ventilmontage Gaszähler AP 4,S,,Ventilmontage,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.084,1.848,Monti2 Ve,A010204,A011350Ventil verschrauben,4535,28-05-2020 12:17:26
1,846474039,A011900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,30,3862,A0102,1,1,0,0,0,3,226925,"ResourceBO:0001,4536",False,"ShopOrderBO:0001,60840244",28-05-2020 12:17:31,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Messwerk einsetzen,N,,Station 4.01.01 Ventilm. Handauflagepl.,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,226.925,Monti2 Ve,A0102,A011900Messwerk einsetzen,3862,28-05-2020 12:17:31
2,846474039,A012000,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,40,3629,A010205,1,1,0,0,0,8956,84392,"ResourceBO:0001,3862",False,"ShopOrderBO:0001,60840244",28-05-2020 12:21:17,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.956,84.392,Monti2 Ve,A010205,A012000Oberteil dosieren,3629,28-05-2020 12:21:17
3,846474039,A012200,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,50,3630,A010205,1,1,0,0,0,3803,3773,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60840244",28-05-2020 12:22:49,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,3.803,3.773,Monti2 Ve,A010205,A012200Unterteil aufsetzen,3630,28-05-2020 12:22:49
4,846474039,A012300,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,60,3631,A010206,1,1,0,0,0,7834,13072,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60840244",28-05-2020 12:22:55,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,7.834,13.072,Monti2 Ve,A010206,A012300Falz auflegen,3631,28-05-2020 12:22:55
5,846474039,A012500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,70,3760,A010206,1,1,0,0,0,13546,17502,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60840244",28-05-2020 12:23:15,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler vorbördeln,N,,Station 3.11 Vorbördeln Nr. 2,O, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,13.546,17.502,Monti2 Ve,A010206,A012500Zähler vorbördeln,3760,28-05-2020 12:23:15
6,846474039,A012600,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,80,3864,A010206,1,1,0,0,0,9399,3954,"ResourceBO:0001,3760",False,"ShopOrderBO:0001,60840244",28-05-2020 12:23:45,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler fertigbördeln,N,,Station 3.11 Fertigbördeln Nr. 2,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,9.399,3.954,Monti2 Ve,A010206,A012600Zähler fertigbördeln,3864,28-05-2020 12:23:45
7,846474039,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,19516,33214,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",28-05-2020 12:23:57,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,19.516,33.214,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,28-05-2020 12:23:57
8,846474039,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,4,44345,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",28-05-2020 12:24:49,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.004,44.345,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,28-05-2020 12:24:49
9,846474039,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,46945,41093,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",28-05-2020 12:25:33,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,46.945,41.093,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,28-05-2020 12:25:33
10,846474039,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,3,14447,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",28-05-2020 12:27:00,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,14.447,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,28-05-2020 12:27:00
0,84625801,A011350,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,10,4535,A010204,1,1,0,0,0,3718,2046,,False,"ShopOrderBO:0001,60840244",28-05-2020 12:19:26,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Ventil verschrauben,N,,Ventilmontage Gaszähler AP 4,S,,Ventilmontage,LEVEL1,ASSEMBLY,60840244,0,111,94,,,3.718,2.046,Monti2 Ve,A010204,A011350Ventil verschrauben,4535,28-05-2020 12:19:26
1,84625801,A011900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,30,3862,A0102,1,1,0,0,0,3,203598,"ResourceBO:0001,4536",False,"ShopOrderBO:0001,60840244",28-05-2020 12:19:31,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Messwerk einsetzen,N,,Station 4.01.01 Ventilm. Handauflagepl.,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,203.598,Monti2 Ve,A0102,A011900Messwerk einsetzen,3862,28-05-2020 12:19:31
2,84625801,A012000,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,40,3629,A010205,1,1,0,0,0,8916,85848,"ResourceBO:0001,3862",False,"ShopOrderBO:0001,60840244",28-05-2020 12:22:54,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.916,85.848,Monti2 Ve,A010205,A012000Oberteil dosieren,3629,28-05-2020 12:22:54
3,84625801,A012200,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,50,3630,A010205,1,1,0,0,0,4297,4050,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60840244",28-05-2020 12:24:27,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.297,4.05,Monti2 Ve,A010205,A012200Unterteil aufsetzen,3630,28-05-2020 12:24:27
4,84625801,A012300,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,60,3631,A010206,1,1,0,0,0,8024,14840,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60840244",28-05-2020 12:24:35,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.024,14.84,Monti2 Ve,A010206,A012300Falz auflegen,3631,28-05-2020 12:24:35
5,84625801,A012500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,70,3760,A010206,1,1,0,0,0,14116,20145,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60840244",28-05-2020 12:24:57,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler vorbördeln,N,,Station 3.11 Vorbördeln Nr. 2,O, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,14.116,20.145,Monti2 Ve,A010206,A012500Zähler vorbördeln,3760,28-05-2020 12:24:57
6,84625801,A012600,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,80,3864,A010206,1,1,0,0,0,9128,3951,"ResourceBO:0001,3760",False,"ShopOrderBO:0001,60840244",28-05-2020 12:25:31,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler fertigbördeln,N,,Station 3.11 Fertigbördeln Nr. 2,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,9.128,3.951,Monti2 Ve,A010206,A012600Zähler fertigbördeln,3864,28-05-2020 12:25:31
7,84625801,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,18994,34852,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",28-05-2020 12:25:43,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,18.994,34.852,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,28-05-2020 12:25:43
8,84625801,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,4,43686,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",28-05-2020 12:26:35,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.004,43.686,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,28-05-2020 12:26:35
9,84625801,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,48044,41205,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",28-05-2020 12:27:18,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,48.044,41.205,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,28-05-2020 12:27:18
10,84625801,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,4,14766,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",28-05-2020 12:28:47,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.004,14.766,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,28-05-2020 12:28:47
0,846925397,A011350,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,10,4535,A010204,1,1,0,0,0,4098,1983,,False,"ShopOrderBO:0001,60840244",28-05-2020 12:16:39,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Ventil verschrauben,N,,Ventilmontage Gaszähler AP 4,S,,Ventilmontage,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.098,1.983,Monti2 Ve,A010204,A011350Ventil verschrauben,4535,28-05-2020 12:16:39
1,846925397,A011900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,30,3862,A0102,1,1,0,0,0,4,214151,"ResourceBO:0001,4536",False,"ShopOrderBO:0001,60840244",28-05-2020 12:16:44,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Messwerk einsetzen,N,,Station 4.01.01 Ventilm. Handauflagepl.,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.004,214.151,Monti2 Ve,A0102,A011900Messwerk einsetzen,3862,28-05-2020 12:16:44
2,846925397,A012000,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,40,3629,A010205,1,1,0,0,0,8836,93532,"ResourceBO:0001,3862",False,"ShopOrderBO:0001,60840244",28-05-2020 12:20:18,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.836,93.532,Monti2 Ve,A010205,A012000Oberteil dosieren,3629,28-05-2020 12:20:18
3,846925397,A012200,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,50,3630,A010205,1,1,0,0,0,4087,3932,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60840244",28-05-2020 12:21:59,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.087,3.932,Monti2 Ve,A010205,A012200Unterteil aufsetzen,3630,28-05-2020 12:21:59
4,846925397,A012300,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,60,3631,A010206,1,1,0,0,0,7692,14312,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60840244",28-05-2020 12:22:06,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,7.692,14.312,Monti2 Ve,A010206,A012300Falz auflegen,3631,28-05-2020 12:22:06
5,846925397,A012500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,70,3760,A010206,1,1,0,0,0,13045,18680,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60840244",28-05-2020 12:22:27,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler vorbördeln,N,,Station 3.11 Vorbördeln Nr. 2,O, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,13.045,18.68,Monti2 Ve,A010206,A012500Zähler vorbördeln,3760,28-05-2020 12:22:27
6,846925397,A012600,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,80,3864,A010206,1,1,0,0,0,9743,3993,"ResourceBO:0001,3760",False,"ShopOrderBO:0001,60840244",28-05-2020 12:22:58,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler fertigbördeln,N,,Station 3.11 Fertigbördeln Nr. 2,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,9.743,3.993,Monti2 Ve,A010206,A012600Zähler fertigbördeln,3864,28-05-2020 12:22:58
7,846925397,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,18574,32728,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",28-05-2020 12:23:10,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,18.574,32.728,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,28-05-2020 12:23:10
8,846925397,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,4,43320,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",28-05-2020 12:24:00,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.004,43.32,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,28-05-2020 12:24:00
9,846925397,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,43906,43134,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",28-05-2020 12:24:43,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,43.906,43.134,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,28-05-2020 12:24:43
10,846925397,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,3,13810,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",28-05-2020 12:26:09,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,13.81,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,28-05-2020 12:26:09
